
Exported from Grasshopper on 02/28/2020 22:48:01 with FabTools (by blickfeld7.com)


X;
-0.41691;
-0.190315;
0.049254;
0.285481;
0.502278;
0.684878;
0.820844;
-0.418854;
-0.192273;
0.047417;
0.283891;
0.501043;
0.684084;
0.820545;
-0.4208;
-0.194219;
0.045603;
0.282334;
0.499851;
0.683338;
0.820296;
-0.422746;
-0.196153;
0.043814;
0.280813;
0.498702;
0.68264;
0.820096;
-0.42469;
-0.198072;
0.042052;
0.279329;
0.497597;
0.681991;
0.819947;
-0.42663;
-0.199975;
0.040318;
0.277882;
0.496538;
0.681391;
0.819848;
-0.428565;
-0.201858;
0.038614;
0.276476;
0.495525;
0.68084;
0.819798;
-0.430492;
-0.203722;
0.036942;
0.27511;
0.494558;
0.68034;
0.819798;
-0.432409;
-0.205564;
0.035303;
0.273785;
0.49364;
0.67989;
0.819848;
-0.434315;
-0.207381;
0.033698;
0.272504;
0.49277;
0.679491;
0.819946;
-0.436208;
-0.209174;
0.03213;
0.271267;
0.491949;
0.679142;
0.820094;
-0.438086;
-0.210939;
0.030598;
0.270074;
0.491177;
0.678844;
0.820289;
-0.439946;
-0.212675;
0.029106;
0.268928;
0.490456;
0.678597;
0.820533;
-0.441788;
-0.21438;
0.027654;
0.267829;
0.489785;
0.6784;
0.820824;
-0.443609;
-0.216053;
0.026243;
0.266778;
0.489165;
0.678254;
0.821161;
-0.445408;
-0.217693;
0.024876;
0.265776;
0.488597;
0.678159;
0.821545;
-0.447182;
-0.219297;
0.023552;
0.264823;
0.488081;
0.678114;
0.821974;
-0.44893;
-0.220864;
0.022273;
0.26392;
0.487616;
0.678119;
0.822448;
-0.450651;
-0.222393;
0.021041;
0.263069;
0.487204;
0.678174;
0.822966;
-0.452342;
-0.223882;
0.019855;
0.262269;
0.486843;
0.678278;
0.823527;
-0.454001;
-0.225331;
0.018718;
0.261521;
0.486536;
0.678431;
0.824131;
-0.455628;
-0.226736;
0.017631;
0.260825;
0.48628;
0.678633;
0.824775;
-0.457221;
-0.228098;
0.016593;
0.260183;
0.486077;
0.678882;
0.82546;
-0.458778;
-0.229415;
0.015606;
0.259594;
0.485926;
0.679179;
0.826184;
-0.460297;
-0.230686;
0.014671;
0.259059;
0.485827;
0.679523;
0.826946;
-0.461777;
-0.231909;
0.013789;
0.258578;
0.48578;
0.679912;
0.827745;
-0.463217;
-0.233084;
0.012959;
0.25815;
0.485784;
0.680347;
0.82858;
-0.464615;
-0.23421;
0.012183;
0.257777;
0.485839;
0.680826;
0.82945;
-0.465971;
-0.235285;
0.011462;
0.257459;
0.485945;
0.681349;
0.830353;
-0.467281;
-0.236309;
0.010795;
0.257194;
0.4861;
0.681914;
0.831288;
-0.468547;
-0.237281;
0.010183;
0.256984;
0.486306;
0.682521;
0.832254;
-0.469766;
-0.2382;
0.009626;
0.256828;
0.48656;
0.683168;
0.83325;
-0.470936;
-0.239066;
0.009125;
0.256725;
0.486863;
0.683855;
0.834273;
-0.472058;
-0.239877;
0.008679;
0.256676;
0.487214;
0.68458;
0.835323;
-0.473131;
-0.240634;
0.00829;
0.25668;
0.487611;
0.685343;
0.836398;
-0.474152;
-0.241336;
0.007956;
0.256737;
0.488054;
0.686141;
0.837496;
-0.475122;
-0.241981;
0.007679;
0.256847;
0.488542;
0.686975;
0.838617;
-0.476039;
-0.242571;
0.007457;
0.257008;
0.489075;
0.687841;
0.839758;
0.934465;
-0.476904;
-0.243105;
0.00729;
0.25722;
0.48965;
0.68874;
0.840918;
0.935805;
-0.477714;
-0.243582;
0.00718;
0.257482;
0.490268;
0.68967;
0.842095;
0.937149;
-0.47847;
-0.244002;
0.007124;
0.257795;
0.490927;
0.690629;
0.843288;
0.938493;
-0.479171;
-0.244365;
0.007123;
0.258156;
0.491625;
0.691616;
0.844495;
0.939837;
-0.479817;
-0.244672;
0.007177;
0.258566;
0.492362;
0.692629;
0.845714;
0.941178;
-0.480407;
-0.244921;
0.007284;
0.259023;
0.493136;
0.693667;
0.846944;
0.942515;
-0.480941;
-0.245114;
0.007445;
0.259526;
0.493947;
0.694729;
0.848184;
0.943847;
-0.481418;
-0.245251;
0.007658;
0.260074;
0.494792;
0.695812;
0.84943;
0.94517;
-0.481839;
-0.245331;
0.007924;
0.260667;
0.49567;
0.696916;
0.850682;
0.946485;
-0.482203;
-0.245356;
0.008241;
0.261302;
0.496581;
0.698038;
0.851939;
0.947788;
-0.48251;
-0.245324;
0.008608;
0.26198;
0.497522;
0.699177;
0.853197;
0.949079;
-0.482761;
-0.245238;
0.009025;
0.262698;
0.498492;
0.700332;
0.854456;
0.950356;
-0.482954;
-0.245097;
0.00949;
0.263456;
0.499489;
0.7015;
0.855714;
0.951617;
-0.483091;
-0.244902;
0.010003;
0.264252;
0.500513;
0.70268;
0.85697;
0.95286;
-0.483172;
-0.244654;
0.010563;
0.265085;
0.501561;
0.70387;
0.85822;
0.954085;
-0.483197;
-0.244353;
0.011169;
0.265953;
0.502631;
0.705069;
0.859465;
0.955289;
-0.483166;
-0.244;
0.011819;
0.266855;
0.503723;
0.706275;
0.860702;
0.956471;
-0.483079;
-0.243596;
0.012512;
0.26779;
0.504835;
0.707487;
0.861929;
0.957629;
-0.482937;
-0.243142;
0.013248;
0.268756;
0.505964;
0.708701;
0.863145;
0.958763;
-0.482741;
-0.242638;
0.014024;
0.269751;
0.50711;
0.709918;
0.864348;
0.95987;
-0.482492;
-0.242086;
0.01484;
0.270774;
0.50827;
0.711135;
0.865537;
0.960949;
-0.482189;
-0.241487;
0.015694;
0.271824;
0.509443;
0.71235;
0.866711;
0.961999;
-0.481833;
-0.240841;
0.016585;
0.272899;
0.510627;
0.713562;
0.867866;
0.963019;
-0.481426;
-0.240151;
0.017512;
0.273997;
0.511821;
0.714769;
0.869003;
0.964007;
-0.480968;
-0.239416;
0.018472;
0.275117;
0.513022;
0.715969;
0.870119;
0.964962;
-0.480459;
-0.238638;
0.019465;
0.276257;
0.51423;
0.717161;
0.871214;
0.965883;
-0.479902;
-0.237819;
0.020489;
0.277415;
0.515442;
0.718344;
0.872285;
0.966768;
-0.479296;
-0.23696;
0.021542;
0.278589;
0.516657;
0.719515;
0.873331;
0.967617;
-0.478643;
-0.236062;
0.022624;
0.279779;
0.517873;
0.720673;
0.874351;
0.968429;
-0.477943;
-0.235126;
0.023731;
0.280982;
0.519088;
0.721816;
0.875344;
0.969202;
-0.477199;
-0.234154;
0.024864;
0.282197;
0.520301;
0.722944;
0.876308;
0.969936;
-0.47641;
-0.233147;
0.026019;
0.283421;
0.52151;
0.724053;
0.877242;
0.97063;
-0.475579;
-0.232107;
0.027196;
0.284654;
0.522713;
0.725144;
0.878145;
0.971283;
-0.474707;
-0.231036;
0.028393;
0.285893;
0.52391;
0.726215;
0.879016;
0.971894;
-0.473794;
-0.229934;
0.029608;
0.287137;
0.525097;
0.727263;
0.879853;
0.972462;
-0.472841;
-0.228803;
0.03084;
0.288385;
0.526274;
0.728289;
0.880656;
0.972986;
-0.471852;
-0.227645;
0.032086;
0.289634;
0.527439;
0.72929;
0.881423;
0.973467;
-0.470826;
-0.226461;
0.033346;
0.290883;
0.528591;
0.730265;
0.882154;
0.973904;
-0.469765;
-0.225253;
0.034617;
0.29213;
0.529728;
0.731213;
0.882848;
0.974295;
-0.46867;
-0.224023;
0.035898;
0.293373;
0.530848;
0.732133;
0.883504;
0.974641;
-0.467544;
-0.222772;
0.037188;
0.294612;
0.531951;
0.733023;
0.88412;
0.974941;
-0.466387;
-0.221502;
0.038484;
0.295844;
0.533034;
0.733883;
0.884697;
0.975195;
-0.465201;
-0.220214;
0.039784;
0.297068;
0.534097;
0.734711;
0.885233;
0.975403;
-0.463987;
-0.21891;
0.041088;
0.298283;
0.535138;
0.735507;
0.885729;
0.975563;
-0.462748;
-0.217592;
0.042394;
0.299486;
0.536156;
0.736269;
0.886182;
0.975677;
-0.461484;
-0.216262;
0.043699;
0.300676;
0.537149;
0.736996;
0.886594;
0.975744;
-0.460197;
-0.21492;
0.045003;
0.301853;
0.538117;
0.737688;
0.886963;
0.975764;
-0.458889;
-0.213569;
0.046304;
0.303013;
0.539058;
0.738344;
0.887288;
0.975737;
-0.457562;
-0.212211;
0.0476;
0.304157;
0.53997;
0.738963;
0.887571;
0.975662;
-0.456216;
-0.210847;
0.048889;
0.305283;
0.540854;
0.739545;
0.887809;
0.975541;
-0.454855;
-0.209478;
0.05017;
0.306388;
0.541708;
0.740087;
0.888003;
0.975374;
-0.453478;
-0.208107;
0.051442;
0.307473;
0.542531;
0.740591;
0.888154;
0.97516;
-0.452089;
-0.206734;
0.052703;
0.308535;
0.543321;
0.741055;
0.888259;
0.9749;
-0.450688;
-0.205362;
0.053951;
0.309574;
0.544079;
0.74148;
0.888321;
0.974594;
-0.449277;
-0.203993;
0.055186;
0.310588;
0.544803;
0.741863;
0.888338;
0.974243;
-0.447858;
-0.202627;
0.056405;
0.311576;
0.545492;
0.742206;
0.88831;
0.973846;
-0.446433;
-0.201266;
0.057607;
0.312537;
0.546146;
0.742507;
0.888238;
0.973406;
-0.445004;
-0.199913;
0.058791;
0.31347;
0.546763;
0.742767;
0.888122;
0.972921;
-0.443571;
-0.198568;
0.059955;
0.314374;
0.547344;
0.742985;
0.887961;
0.972394;
-0.442137;
-0.197233;
0.061099;
0.315248;
0.547888;
0.743161;
0.887757;
0.971824;
-0.440703;
-0.19591;
0.062221;
0.31609;
0.548393;
0.743294;
0.88751;
0.971212;
-0.439271;
-0.1946;
0.063319;
0.316901;
0.54886;
0.743386;
0.887219;
0.970559;
-0.437842;
-0.193304;
0.064393;
0.317679;
0.549289;
0.743435;
0.886886;
0.969866;
-0.436418;
-0.192024;
0.065441;
0.318423;
0.549678;
0.743442;
0.88651;
0.969133;
-0.435002;
-0.190761;
0.066462;
0.319133;
0.550027;
0.743407;
0.886092;
0.968362;
